Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose,Age Total,,,,Date,Day total,,,,Day Sum
17/5/2021,70-79,M,93,131,0,94,181,0,499,,,,,,,,,
17/5/2021,80 and above,F,16,27,0,18,33,0,94,,,,,,,,,
17/5/2021,80 and above,M,12,29,0,24,28,0,93,,,,,,,,,
18/5/2021,0-19,F,48,3,0,166,123,0,340,,,,,,,,,
18/5/2021,0-19,M,60,9,0,178,141,0,388,,,,,,,,,
18/5/2021,20-29,F,285,94,0,777,851,0,2007,,,,,,,,,
18/5/2021,20-29,M,349,115,0,661,862,0,1987,,,,,,,,,
18/5/2021,30-39,F,563,450,0,1188,1055,0,3256,,,,,,,,,
18/5/2021,30-39,M,418,262,0,775,809,0,2264,,,,,,,,,
18/5/2021,40-49,F,839,818,0,1248,1172,0,4077,,,,,,,,,
18/5/2021,40-49,M,561,403,0,771,806,0,2541,,,,,,,,,
18/5/2021,50-59,F,699,727,0,777,858,0,3061,,,,,,,,,
18/5/2021,50-59,M,587,603,0,630,690,0,2510,,,,,,,,,
18/5/2021,60-69,F,282,256,0,312,395,0,1245,,,,,,,,,
18/5/2021,60-69,M,340,406,0,260,411,0,1417,,,,,,,,,
18/5/2021,70-79,F,89,83,0,69,100,0,341,,,,,,,,,
18/5/2021,70-79,M,99,137,0,88,137,0,461,,,,,,,,,
18/5/2021,80 and above,F,17,17,0,16,16,0,66,,,,,,,,,
18/5/2021,80 and above,M,21,24,0,17,18,0,80,,,,,,,,,
19/5/2021,0-19,F,27,4,0,168,101,0,300,,,,,,,,,
19/5/2021,0-19,M,41,1,0,193,117,0,352,,,,,,,,,
19/5/2021,20-29,F,187,40,0,654,588,0,1469,,,,,,,,,
19/5/2021,20-29,M,260,66,0,567,691,0,1584,,,,,,,,,
19/5/2021,30-39,F,257,165,0,848,681,0,1951,,,,,,,,,
19/5/2021,30-39,M,276,119,0,614,462,0,1471,,,,,,,,,
19/5/2021,40-49,F,407,391,0,833,802,0,2433,,,,,,,,,
19/5/2021,40-49,M,339,203,0,581,473,0,1596,,,,,,,,,
19/5/2021,50-59,F,330,263,0,529,539,0,1661,,,,,,,,,
19/5/2021,50-59,M,335,279,0,443,398,0,1455,,,,,,,,,
19/5/2021,60-69,F,93,111,0,217,252,0,673,,,,,,,,,
19/5/2021,60-69,M,123,148,0,211,276,0,758,,,,,,,,,
19/5/2021,70-79,F,31,33,0,50,58,0,172,,,,,,,,,
19/5/2021,70-79,M,33,49,0,66,74,0,222,,,,,,,,,
19/5/2021,80 and above,F,5,6,0,8,16,0,35,,,,,,,,,
19/5/2021,80 and above,M,7,6,0,10,12,0,35,,,,,,,,,
20/5/2021,0-19,F,32,1,0,197,130,0,360,,,,,,,,,
20/5/2021,0-19,M,43,7,0,203,128,0,381,,,,,,,,,
20/5/2021,20-29,F,177,91,0,610,889,0,1767,,,,,,,,,
20/5/2021,20-29,M,263,115,0,662,950,0,1990,,,,,,,,,
20/5/2021,30-39,F,379,524,0,869,1061,0,2833,,,,,,,,,
20/5/2021,30-39,M,309,286,0,693,760,0,2048,,,,,,,,,
20/5/2021,40-49,F,671,856,0,891,1137,0,3555,,,,,,,,,
20/5/2021,40-49,M,419,414,0,638,861,0,2332,,,,,,,,,
20/5/2021,50-59,F,572,754,0,618,754,0,2698,,,,,,,,,
20/5/2021,50-59,M,488,651,0,536,671,0,2346,,,,,,,,,
20/5/2021,60-69,F,237,363,0,292,317,0,1209,,,,,,,,,
20/5/2021,60-69,M,274,395,0,309,400,0,1378,,,,,,,,,
20/5/2021,70-79,F,77,96,0,67,77,0,317,,,,,,,,,
20/5/2021,70-79,M,89,164,0,82,85,0,420,,,,,,,,,
20/5/2021,80 and above,F,16,23,0,16,21,0,76,,,,,,,,,
20/5/2021,80 and above,M,17,26,0,12,18,0,73,,,,,,,,,
21/5/2021,0-19,F,43,5,0,219,186,0,453,,,,,,,,,
21/5/2021,0-19,M,36,15,0,228,178,0,457,,,,,,,,,
21/5/2021,20-29,F,273,140,0,775,1141,0,2329,,,,,,,,,
21/5/2021,20-29,M,292,195,0,740,1101,0,2328,,,,,,,,,
21/5/2021,30-39,F,538,508,0,1287,1837,0,4170,,,,,,,,,
21/5/2021,30-39,M,368,266,0,931,1127,0,2692,,,,,,,,,
21/5/2021,40-49,F,832,890,0,1434,1968,0,5124,,,,,,,,,
21/5/2021,40-49,M,497,413,0,830,1211,0,2951,,,,,,,,,
21/5/2021,50-59,F,716,788,0,956,1194,0,3654,,,,,,,,,
21/5/2021,50-59,M,609,570,0,672,954,0,2805,,,,,,,,,
21/5/2021,60-69,F,326,325,0,343,490,0,1484,,,,,,,,,
21/5/2021,60-69,M,361,361,0,310,434,0,1466,,,,,,,,,
21/5/2021,70-79,F,73,93,0,72,112,0,350,,,,,,,,,
21/5/2021,70-79,M,99,117,0,87,138,0,441,,,,,,,,,
21/5/2021,80 and above,F,13,22,0,6,12,0,53,,,,,,,,,
21/5/2021,80 and above,M,25,26,0,19,17,0,87,,,,,,,,,
22/5/2021,0-19,F,35,20,0,281,295,0,631,,,,,,,,,
22/5/2021,0-19,M,61,36,0,307,345,0,749,,,,,,,,,
22/5/2021,20-29,F,304,443,0,1043,1727,0,3517,,,,,,,,,
22/5/2021,20-29,M,390,515,0,860,1792,0,3557,,,,,,,,,
22/5/2021,30-39,F,511,454,0,1753,2251,0,4969,,,,,,,,,
22/5/2021,30-39,M,449,347,0,1069,1541,0,3406,,,,,,,,,
22/5/2021,40-49,F,812,722,0,1704,2332,0,5570,,,,,,,,,
22/5/2021,40-49,M,590,499,0,1053,1601,0,3743,,,,,,,,,
22/5/2021,50-59,F,609,587,0,1070,1498,0,3764,,,,,,,,,
22/5/2021,50-59,M,641,564,0,849,1278,0,3332,,,,,,,,,
22/5/2021,60-69,F,226,210,0,334,490,0,1260,,,,,,,,,
22/5/2021,60-69,M,319,263,0,294,519,0,1395,,,,,,,,,
22/5/2021,70-79,F,40,60,0,64,115,0,279,,,,,,,,,
22/5/2021,70-79,M,71,82,0,68,130,0,351,,,,,,,,,
22/5/2021,80 and above,F,19,18,0,9,21,0,67,,,,,,,,,
22/5/2021,80 and above,M,10,14,0,13,23,0,60,,,,,,,,,
23/5/2021,0-19,F,36,28,0,186,195,0,445,,,,,,,,,
23/5/2021,0-19,M,51,30,0,215,237,0,533,,,,,,,,,
23/5/2021,20-29,F,224,397,0,754,1503,0,2878,,,,,,,,,
23/5/2021,20-29,M,368,477,0,802,1456,0,3103,,,,,,,,,
23/5/2021,30-39,F,342,358,0,1160,2191,0,4051,,,,,,,,,
23/5/2021,30-39,M,427,368,0,879,1278,0,2952,,,,,,,,,
23/5/2021,40-49,F,550,523,0,1067,2090,0,4230,,,,,,,,,
23/5/2021,40-49,M,569,504,0,828,1246,0,3147,,,,,,,,,
23/5/2021,50-59,F,413,379,0,605,989,0,2386,,,,,,,,,
23/5/2021,50-59,M,600,559,0,736,1007,0,2902,,,,,,,,,
23/5/2021,60-69,F,102,87,0,211,344,0,744,,,,,,,,,
23/5/2021,60-69,M,226,151,0,269,390,0,1036,,,,,,,,,
23/5/2021,70-79,F,18,22,0,53,67,0,160,,,,,,,,,
23/5/2021,70-79,M,32,40,0,62,66,0,200,,,,,,,,,
23/5/2021,80 and above,F,4,4,0,9,19,0,36,,,,,,,,,
23/5/2021,80 and above,M,2,5,0,7,18,0,32,,,,,,,,,
24/5/2021,0-19,F,65,14,0,181,120,0,380,,,,,,,,,
24/5/2021,0-19,M,56,28,0,162,122,0,368,,,,,,,,,
24/5/2021,20-29,F,273,323,0,625,1133,0,2354,,,,,,,,,
24/5/2021,20-29,M,344,353,0,759,1231,0,2687,,,,,,,,,
24/5/2021,30-39,F,616,415,0,778,1744,0,3553,,,,,,,,,
24/5/2021,30-39,M,417,266,0,806,1245,0,2734,,,,,,,,,
24/5/2021,40-49,F,1040,643,0,743,1682,0,4108,,,,,,,,,
24/5/2021,40-49,M,545,371,0,686,1191,0,2793,,,,,,,,,
24/5/2021,50-59,F,805,583,0,553,965,0,2906,,,,,,,,,
24/5/2021,50-59,M,739,508,0,584,924,0,2755,,,,,,,,,
24/5/2021,60-69,F,351,230,0,288,436,0,1305,,,,,,,,,
24/5/2021,60-69,M,411,299,0,326,453,0,1489,,,,,,,,,
24/5/2021,70-79,F,95,67,0,90,104,0,356,,,,,,,,,
24/5/2021,70-79,M,165,99,0,84,114,0,462,,,,,,,,,
24/5/2021,80 and above,F,23,10,0,9,11,0,53,,,,,,,,,
24/5/2021,80 and above,M,21,19,0,8,28,0,76,,,,,,,,,
25/5/2021,0-19,F,35,11,0,145,91,0,282,,,,,,,,,
25/5/2021,0-19,M,53,16,0,153,126,0,348,,,,,,,,,
25/5/2021,20-29,F,247,292,0,477,937,0,1953,,,,,,,,,
25/5/2021,20-29,M,326,300,0,520,810,0,1956,,,,,,,,,
25/5/2021,30-39,F,559,412,0,623,1766,0,3360,,,,,,,,,
25/5/2021,30-39,M,413,250,0,571,923,0,2157,,,,,,,,,
25/5/2021,40-49,F,997,724,0,584,1771,0,4076,,,,,,,,,
25/5/2021,40-49,M,591,361,0,513,851,0,2316,,,,,,,,,
25/5/2021,50-59,F,775,548,0,489,1021,0,2833,,,,,,,,,
25/5/2021,50-59,M,778,447,0,436,702,0,2363,,,,,,,,,
25/5/2021,60-69,F,362,206,0,241,380,0,1189,,,,,,,,,
25/5/2021,60-69,M,504,259,0,243,342,0,1348,,,,,,,,,
25/5/2021,70-79,F,101,68,0,67,89,0,325,,,,,,,,,
25/5/2021,70-79,M,155,84,0,81,92,0,412,,,,,,,,,
25/5/2021,80 and above,F,23,14,0,16,17,0,70,,,,,,,,,
25/5/2021,80 and above,M,28,11,0,13,20,0,72,,,,,,,,,
26/5/2021,0-19,F,42,14,0,142,88,0,286,,,,,,,,,
26/5/2021,0-19,M,56,13,0,144,111,0,324,,,,,,,,,
26/5/2021,20-29,F,232,255,0,521,794,0,1802,,,,,,,,,
26/5/2021,20-29,M,337,249,0,628,686,0,1900,,,,,,,,,
26/5/2021,30-39,F,525,378,0,564,1593,0,3060,,,,,,,,,
26/5/2021,30-39,M,438,256,0,581,754,0,2029,,,,,,,,,
26/5/2021,40-49,F,891,719,0,676,1522,0,3808,,,,,,,,,
26/5/2021,40-49,M,533,382,0,496,737,0,2148,,,,,,,,,
26/5/2021,50-59,F,844,580,0,530,932,0,2886,,,,,,,,,
26/5/2021,50-59,M,752,497,0,464,664,0,2377,,,,,,,,,
26/5/2021,60-69,F,362,211,0,239,356,0,1168,,,,,,,,,
26/5/2021,60-69,M,480,303,0,282,372,0,1437,,,,,,,,,
26/5/2021,70-79,F,131,69,0,65,80,0,345,,,,,,,,,
26/5/2021,70-79,M,138,93,0,60,106,0,397,,,,,,,,,
26/5/2021,80 and above,F,15,11,0,10,12,0,48,,,,,,,,,
26/5/2021,80 and above,M,25,13,0,8,16,0,62,,,,,,,,,
27/5/2021,0-19,F,36,21,0,158,107,0,322,,,,,,,,,
27/5/2021,0-19,M,59,22,0,134,99,0,314,,,,,,,,,
27/5/2021,20-29,F,300,236,0,563,811,0,1910,,,,,,,,,
27/5/2021,20-29,M,316,281,0,717,700,0,2014,,,,,,,,,
27/5/2021,30-39,F,640,367,0,683,1659,0,3349,,,,,,,,,
27/5/2021,30-39,M,428,257,0,734,814,0,2233,,,,,,,,,
27/5/2021,40-49,F,1065,720,0,720,1620,0,4125,,,,,,,,,
27/5/2021,40-49,M,599,386,0,689,846,0,2520,,,,,,,,,
27/5/2021,50-59,F,958,705,0,599,899,0,3161,,,,,,,,,
27/5/2021,50-59,M,764,556,0,568,621,0,2509,,,,,,,,,
27/5/2021,60-69,F,391,257,0,258,347,0,1253,,,,,,,,,
27/5/2021,60-69,M,529,308,0,291,365,0,1493,,,,,,,,,
27/5/2021,70-79,F,127,61,0,72,70,0,330,,,,,,,,,
27/5/2021,70-79,M,179,87,0,107,100,0,473,,,,,,,,,
27/5/2021,80 and above,F,31,14,0,10,12,0,67,,,,,,,,,
27/5/2021,80 and above,M,33,16,0,15,7,0,71,,,,,,,,,
28/5/2021,0-19,F,35,25,0,221,151,0,432,,,,,,,,,
28/5/2021,0-19,M,44,33,0,246,175,0,498,,,,,,,,,
28/5/2021,20-29,F,334,389,0,754,1151,0,2628,,,,,,,,,
28/5/2021,20-29,M,405,376,0,804,867,0,2452,,,,,,,,,
28/5/2021,30-39,F,802,589,0,1192,2410,0,4993,,,,,,,,,
28/5/2021,30-39,M,508,374,0,1037,1064,0,2983,,,,,,,,,
28/5/2021,40-49,F,1289,1059,0,1315,2382,0,6045,,,,,,,,,
28/5/2021,40-49,M,770,547,0,918,1179,0,3414,,,,,,,,,
28/5/2021,50-59,F,1175,952,0,1025,1343,0,4495,,,,,,,,,
28/5/2021,50-59,M,970,718,0,851,936,0,3475,,,,,,,,,
28/5/2021,60-69,F,496,342,0,411,441,0,1690,,,,,,,,,
28/5/2021,60-69,M,532,409,0,444,389,0,1774,,,,,,,,,
28/5/2021,70-79,F,123,87,0,96,94,0,400,,,,,,,,,
28/5/2021,70-79,M,163,116,0,121,116,0,516,,,,,,,,,
28/5/2021,80 and above,F,28,18,0,29,21,0,96,,,,,,,,,
28/5/2021,80 and above,M,36,22,0,25,24,0,107,,,,,,,,,
29/5/2021,0-19,F,57,27,0,356,227,0,667,,,,,,,,,
29/5/2021,0-19,M,64,38,0,344,238,0,684,,,,,,,,,
29/5/2021,20-29,F,514,518,0,1196,1572,0,3800,,,,,,,,,
29/5/2021,20-29,M,566,461,0,1224,1158,0,3409,,,,,,,,,
29/5/2021,30-39,F,1172,479,0,1538,3136,0,6325,,,,,,,,,
29/5/2021,30-39,M,734,394,0,1384,1312,0,3824,,,,,,,,,
29/5/2021,40-49,F,1726,762,0,1670,2754,0,6912,,,,,,,,,
29/5/2021,40-49,M,1035,508,0,1362,1283,0,4188,,,,,,,,,
29/5/2021,50-59,F,1298,599,0,1265,1438,0,4600,,,,,,,,,
29/5/2021,50-59,M,1102,572,0,1208,1029,0,3911,,,,,,,,,
29/5/2021,60-69,F,511,163,0,467,466,0,1607,,,,,,,,,
29/5/2021,60-69,M,558,235,0,545,397,0,1735,,,,,,,,,
29/5/2021,70-79,F,116,40,0,105,93,0,354,,,,,,,,,
29/5/2021,70-79,M,124,48,0,139,85,0,396,,,,,,,,,
29/5/2021,80 and above,F,23,10,0,18,20,0,71,,,,,,,,,
29/5/2021,80 and above,M,16,7,0,19,16,0,58,,,,,,,,,
30/5/2021,0-19,F,56,21,0,270,161,0,508,,,,,,,,,
30/5/2021,0-19,M,75,39,0,278,176,0,568,,,,,,,,,
30/5/2021,20-29,F,399,402,0,989,1394,0,3184,,,,,,,,,
30/5/2021,20-29,M,596,518,0,1056,901,0,3071,,,,,,,,,
30/5/2021,30-39,F,778,581,0,1149,3181,0,5689,,,,,,,,,
30/5/2021,30-39,M,729,553,0,1166,976,0,3424,,,,,,,,,
30/5/2021,40-49,F,1117,786,0,1141,2483,0,5527,,,,,,,,,
30/5/2021,40-49,M,1015,733,0,1076,995,0,3819,,,,,,,,,
30/5/2021,50-59,F,803,522,0,798,1016,0,3139,,,,,,,,,
30/5/2021,50-59,M,1027,707,0,923,787,0,3444,,,,,,,,,
30/5/2021,60-69,F,274,113,0,301,250,0,938,,,,,,,,,
30/5/2021,60-69,M,395,214,0,401,306,0,1316,,,,,,,,,
30/5/2021,70-79,F,48,26,0,88,61,0,223,,,,,,,,,
30/5/2021,70-79,M,65,32,0,89,58,0,244,,,,,,,,,
30/5/2021,80 and above,F,10,8,0,19,4,0,41,,,,,,,,,
30/5/2021,80 and above,M,11,8,0,11,11,0,41,,,,,,,,,
31/5/2021,0-19,F,63,19,0,219,140,0,441,,,,,,,,,
31/5/2021,0-19,M,74,24,0,268,149,0,515,,,,,,,,,
31/5/2021,20-29,F,392,351,0,887,893,0,2523,,,,,,,,,
31/5/2021,20-29,M,467,343,0,1077,843,0,2730,,,,,,,,,
31/5/2021,30-39,F,1026,769,0,1123,1657,0,4575,,,,,,,,,
31/5/2021,30-39,M,640,434,0,1227,1050,0,3351,,,,,,,,,
31/5/2021,40-49,F,1733,1110,0,1202,1602,0,5647,,,,,,,,,
31/5/2021,40-49,M,904,563,0,1052,977,0,3496,,,,,,,,,
31/5/2021,50-59,F,1441,888,0,950,930,0,4209,,,,,,,,,
31/5/2021,50-59,M,1146,770,0,894,831,0,3641,,,,,,,,,
31/5/2021,60-69,F,706,300,0,493,421,0,1920,,,,,,,,,
31/5/2021,60-69,M,749,407,0,509,369,0,2034,,,,,,,,,
31/5/2021,70-79,F,209,88,0,135,119,0,551,,,,,,,,,
31/5/2021,70-79,M,227,96,0,169,133,0,625,,,,,,,,,
31/5/2021,80 and above,F,33,23,0,20,17,0,93,,,,,,,,,
31/5/2021,80 and above,M,45,26,0,26,21,0,118,,,,,,,,,
1/6/2021,0-19,F,61,16,0,189,106,0,372,,,,,,,,,
1/6/2021,0-19,M,65,23,0,252,127,0,467,,,,,,,,,
1/6/2021,20-29,F,479,299,0,747,737,0,2262,,,,,,,,,
1/6/2021,20-29,M,500,322,0,874,601,0,2297,,,,,,,,,
1/6/2021,30-39,F,1258,669,0,855,1353,0,4135,,,,,,,,,
1/6/2021,30-39,M,744,358,0,915,713,0,2730,,,,,,,,,
1/6/2021,40-49,F,1905,1067,0,971,1397,0,5340,,,,,,,,,
1/6/2021,40-49,M,1032,534,0,834,703,0,3103,,,,,,,,,
1/6/2021,50-59,F,1619,795,0,869,873,0,4156,,,,,,,,,
1/6/2021,50-59,M,1228,643,0,790,580,0,3241,,,,,,,,,
1/6/2021,60-69,F,792,270,0,477,365,0,1904,,,,,,,,,
1/6/2021,60-69,M,902,391,0,517,344,0,2154,,,,,,,,,
1/6/2021,70-79,F,225,76,0,146,79,0,526,,,,,,,,,
1/6/2021,70-79,M,288,115,0,160,85,0,648,,,,,,,,,
1/6/2021,80 and above,F,40,14,0,15,18,0,87,,,,,,,,,
1/6/2021,80 and above,M,72,20,0,28,21,0,141,,,,,,,,,
2/6/2021,0-19,F,70,22,0,213,118,0,423,,,,,,,,,
2/6/2021,0-19,M,59,29,0,213,99,0,400,,,,,,,,,
2/6/2021,20-29,F,464,274,0,753,672,0,2163,,,,,,,,,
2/6/2021,20-29,M,472,231,0,875,544,0,2122,,,,,,,,,
2/6/2021,30-39,F,1201,625,0,836,1220,0,3882,,,,,,,,,
2/6/2021,30-39,M,710,335,0,830,665,0,2540,,,,,,,,,
2/6/2021,40-49,F,1912,1067,0,941,1194,0,5114,,,,,,,,,
2/6/2021,40-49,M,977,497,0,876,625,0,2975,,,,,,,,,
2/6/2021,50-59,F,1730,789,0,912,713,0,4144,,,,,,,,,
2/6/2021,50-59,M,1288,661,0,752,563,0,3264,,,,,,,,,
2/6/2021,60-69,F,828,300,0,450,317,0,1895,,,,,,,,,
2/6/2021,60-69,M,968,404,0,497,303,0,2172,,,,,,,,,
2/6/2021,70-79,F,249,89,0,128,93,0,559,,,,,,,,,
2/6/2021,70-79,M,310,84,0,137,94,0,625,,,,,,,,,
2/6/2021,80 and above,F,46,19,0,19,19,0,103,,,,,,,,,
2/6/2021,80 and above,M,63,20,0,20,16,0,119,,,,,,,,,
3/6/2021,0-19,F,68,12,0,261,93,0,434,,,,,,,,,
3/6/2021,0-19,M,78,18,0,250,104,0,450,,,,,,,,,
3/6/2021,20-29,F,492,281,0,910,687,0,2370,,,,,,,,,
3/6/2021,20-29,M,507,235,0,1107,541,0,2390,,,,,,,,,
3/6/2021,30-39,F,1119,570,0,1266,1190,0,4145,,,,,,,,,
3/6/2021,30-39,M,735,285,0,1192,702,0,2914,,,,,,,,,
3/6/2021,40-49,F,1925,998,0,1299,1200,0,5422,,,,,,,,,
3/6/2021,40-49,M,1088,458,0,1230,681,0,3457,,,,,,,,,
3/6/2021,50-59,F,1922,783,0,1157,733,0,4595,,,,,,,,,
3/6/2021,50-59,M,1462,569,0,1091,519,1,3642,,,,,,,,,
3/6/2021,60-69,F,976,294,0,642,333,0,2245,,,,,,,,,
3/6/2021,60-69,M,1151,336,0,751,293,0,2531,,,,,,,,,
3/6/2021,70-79,F,247,78,0,163,81,0,569,,,,,,,,,
3/6/2021,70-79,M,341,119,0,229,74,0,763,,,,,,,,,
3/6/2021,80 and above,F,53,20,0,37,21,0,131,,,,,,,,,
3/6/2021,80 and above,M,74,30,0,39,18,0,161,,,,,,,,,
4/6/2021,0-19,F,77,22,0,303,168,0,570,,,,,,,,,
4/6/2021,0-19,M,102,29,0,317,195,0,643,,,,,,,,,
4/6/2021,20-29,F,539,336,0,1280,1041,0,3196,,,,,,,,,
4/6/2021,20-29,M,504,245,0,1263,694,0,2706,,,,,,,,,
4/6/2021,30-39,F,1294,656,0,1928,1827,0,5705,,,,,,,,,
4/6/2021,30-39,M,780,326,0,1698,926,0,3730,,,,,,,,,
4/6/2021,40-49,F,2171,983,0,2224,1988,0,7366,,,,,,,,,
4/6/2021,40-49,M,1146,444,0,1641,939,0,4170,,,,,,,,,
4/6/2021,50-59,F,2043,813,0,1770,1073,0,5699,,,,,,,,,
4/6/2021,50-59,M,1599,604,0,1454,760,0,4417,,,,,,,,,
4/6/2021,60-69,F,966,309,0,862,388,0,2525,,,,,,,,,
4/6/2021,60-69,M,1101,349,0,833,307,0,2590,,,,,,,,,
4/6/2021,70-79,F,294,77,0,202,71,0,644,,,,,,,,,
4/6/2021,70-79,M,357,89,0,222,86,0,754,,,,,,,,,
4/6/2021,80 and above,F,43,14,0,23,18,0,98,,,,,,,,,
4/6/2021,80 and above,M,67,18,0,41,12,0,138,,,,,,,,,
5/6/2021,0-19,F,94,27,0,407,303,0,831,,,,,,,,,
5/6/2021,0-19,M,88,52,0,459,276,0,875,,,,,,,,,
5/6/2021,20-29,F,551,452,0,1666,1501,0,4170,,,,,,,,,
5/6/2021,20-29,M,631,415,0,1719,1039,0,3804,,,,,,,,,
5/6/2021,30-39,F,1121,700,0,2316,2637,0,6774,,,,,,,,,
5/6/2021,30-39,M,937,419,0,2174,1109,0,4639,,,,,,,,,
5/6/2021,40-49,F,1844,1001,0,2429,2327,0,7601,,,,,,,,,
5/6/2021,40-49,M,1250,545,0,2132,1124,0,5051,,,,,,,,,
5/6/2021,50-59,F,1706,688,0,1951,1326,0,5671,,,,,,,,,
5/6/2021,50-59,M,1548,614,0,1912,934,0,5008,,,,,,,,,
5/6/2021,60-69,F,768,214,0,881,370,0,2233,,,,,,,,,
5/6/2021,60-69,M,898,271,0,1017,353,0,2539,,,,,,,,,
5/6/2021,70-79,F,196,48,0,212,93,0,549,,,,,,,,,
5/6/2021,70-79,M,209,74,0,213,94,0,590,,,,,,,,,
5/6/2021,80 and above,F,31,6,0,35,14,0,86,,,,,,,,,
5/6/2021,80 and above,M,37,11,0,32,16,0,96,,,,,,,,,
6/6/2021,0-19,F,83,25,0,324,191,0,623,,,,,,,,,
6/6/2021,0-19,M,91,29,0,373,226,0,719,,,,,,,,,
6/6/2021,20-29,F,456,279,0,1332,1151,0,3218,,,,,,,,,
6/6/2021,20-29,M,654,382,0,1580,856,0,3472,,,,,,,,,
6/6/2021,30-39,F,829,538,0,1935,2251,0,5553,,,,,,,,,
6/6/2021,30-39,M,894,404,0,1877,951,0,4126,,,,,,,,,
6/6/2021,40-49,F,1269,697,0,1752,1850,0,5568,,,,,,,,,
6/6/2021,40-49,M,1263,565,0,1746,892,0,4466,,,,,,,,,
6/6/2021,50-59,F,1057,360,0,1269,909,0,3595,,,,,,,,,
6/6/2021,50-59,M,1420,516,0,1428,714,0,4078,,,,,,,,,
6/6/2021,60-69,F,375,93,0,566,253,0,1287,,,,,,,,,
6/6/2021,60-69,M,641,198,0,775,271,0,1885,,,,,,,,,
6/6/2021,70-79,F,92,23,0,152,50,0,317,,,,,,,,,
6/6/2021,70-79,M,96,14,0,156,64,0,330,,,,,,,,,
6/6/2021,80 and above,F,12,4,0,21,9,0,46,,,,,,,,,
6/6/2021,80 and above,M,10,6,0,25,12,0,53,,,,,,,,,
7/6/2021,0-19,F,85,22,0,298,162,0,567,,,,,,,,,
7/6/2021,0-19,M,95,23,0,326,184,0,628,,,,,,,,,
7/6/2021,20-29,F,549,264,0,1193,740,0,2746,,,,,,,,,
7/6/2021,20-29,M,576,262,0,1504,728,0,3070,,,,,,,,,
7/6/2021,30-39,F,1263,521,0,1618,1129,0,4531,,,,,,,,,
7/6/2021,30-39,M,814,327,0,1763,787,0,3691,,,,,,,,,
7/6/2021,40-49,F,2251,972,0,1673,1058,0,5954,,,,,,,,,
7/6/2021,40-49,M,1288,468,0,1617,753,0,4126,,,,,,,,,
7/6/2021,50-59,F,2158,700,0,1434,709,0,5001,,,,,,,,,
7/6/2021,50-59,M,1712,603,0,1452,612,0,4379,,,,,,,,,
7/6/2021,60-69,F,1176,276,0,863,331,0,2646,,,,,,,,,
7/6/2021,60-69,M,1308,379,0,963,275,0,2925,,,,,,,,,
7/6/2021,70-79,F,345,82,0,216,103,0,746,,,,,,,,,
7/6/2021,70-79,M,421,91,0,255,87,0,854,,,,,,,,,
7/6/2021,80 and above,F,64,16,0,36,17,0,133,,,,,,,,,
7/6/2021,80 and above,M,77,14,0,41,22,0,154,,,,,,,,,
8/6/2021,0-19,F,70,18,0,255,138,0,481,,,,,,,,,
8/6/2021,0-19,M,74,20,0,267,152,0,513,,,,,,,,,
8/6/2021,20-29,F,509,202,0,1001,530,0,2242,,,,,,,,,
8/6/2021,20-29,M,483,205,0,1171,516,0,2375,,,,,,,,,
8/6/2021,30-39,F,1257,444,0,1380,804,0,3885,,,,,,,,,
8/6/2021,30-39,M,746,288,0,1363,560,0,2957,,,,,,,,,
8/6/2021,40-49,F,2201,781,0,1463,901,0,5346,,,,,,,,,
8/6/2021,40-49,M,1258,371,0,1124,554,0,3307,,,,,,,,,
8/6/2021,50-59,F,2227,621,0,1299,513,0,4660,,,,,,,,,
8/6/2021,50-59,M,1654,519,0,1097,463,0,3733,,,,,,,,,
8/6/2021,60-69,F,1203,254,0,764,278,0,2499,,,,,,,,,
8/6/2021,60-69,M,1319,303,0,768,245,0,2635,,,,,,,,,
8/6/2021,70-79,F,362,76,0,183,67,0,688,,,,,,,,,
8/6/2021,70-79,M,456,95,0,232,89,0,872,,,,,,,,,
8/6/2021,80 and above,F,67,8,0,38,14,0,127,,,,,,,,,
8/6/2021,80 and above,M,84,19,0,41,16,0,160,,,,,,,,,
9/6/2021,0-19,F,74,29,0,241,134,0,478,,,,,,,,,
9/6/2021,0-19,M,77,24,0,290,119,0,510,,,,,,,,,
9/6/2021,20-29,F,454,186,0,904,495,0,2039,,,,,,,,,
9/6/2021,20-29,M,450,199,0,1016,397,0,2062,,,,,,,,,
9/6/2021,30-39,F,1280,423,0,1310,650,0,3663,,,,,,,,,
9/6/2021,30-39,M,748,244,0,1232,423,0,2647,,,,,,,,,
9/6/2021,40-49,F,2087,721,0,1449,718,0,4975,,,,,,,,,
9/6/2021,40-49,M,1196,344,0,1112,425,0,3077,,,,,,,,,
9/6/2021,50-59,F,2052,537,0,1216,445,0,4250,,,,,,,,,
9/6/2021,50-59,M,1601,425,0,982,376,0,3384,,,,,,,,,
9/6/2021,60-69,F,1099,206,0,612,198,0,2115,,,,,,,,,
9/6/2021,60-69,M,1130,244,0,622,176,0,2172,,,,,,,,,
9/6/2021,70-79,F,306,63,0,164,36,0,569,,,,,,,,,
9/6/2021,70-79,M,409,72,0,173,54,0,708,,,,,,,,,
9/6/2021,80 and above,F,51,10,0,29,8,0,98,,,,,,,,,
9/6/2021,80 and above,M,75,9,0,24,10,0,118,,,,,,,,,
